unit_id,work_id,collection,composer,composer_id,title,movement,composition_year,year_start,year_end,year_source,year_certainty,period,period_source,format,path,license,catalog_key,duplicate_group,is_primary,is_target,in_analysis
musedata_handel-chry-opera-ariodan2--06b,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,06b Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/06b,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--07a,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,07a Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/07a,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--07b,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,07b Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/07b,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--08,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,08 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/08,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--09,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,09 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/09,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--10,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,10 Arioso,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/10,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--11,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,11 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/11,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--12,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,12 Duetto,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/12,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--13,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,13 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/13,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--14,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,14 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/14,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--15,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,15 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/15,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--16,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,16 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/16,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--17,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,17 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/17,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--18,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,18 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/18,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--19,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,19 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/19,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--20,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,20 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/20,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--21,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,21 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/21,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--22,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,22 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/22,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--23,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,23 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/23,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--24,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,24 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/24,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--25,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,25 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/25,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--26,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,26 Sinfonia,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/26,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--27,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,27 Duetto,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/27,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--28,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,28 Coro,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/28,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--29,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,29 Ballo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/29,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--30,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,30 Musette,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/30,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--31,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,31 Musette,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/31,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--32,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,32 Musette,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/32,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--33,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,33 Sinfonia,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/33,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--34,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,34 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/34,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--35,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,35 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/35,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--36,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,36 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/36,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--37,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,37 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/37,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--38,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,38 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/38,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--39,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,39 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/39,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--40,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,40 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/40,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--41a,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,41a Arioso,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/41a,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--41b,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,41b Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/41b,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--42,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,42 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/42,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--43,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,43 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/43,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--44a,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,44a Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/44a,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--44b,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,44b Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/44b,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--45a,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,45a Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/45a,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--45b,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,45b Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/45b,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--46,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,46 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/46,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--47,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,47 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/47,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--48,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,48 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/48,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--49,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,49 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/49,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--50,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,50 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/50,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--51,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,51 Accompagnato,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/51,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--52,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,52 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/52,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--53,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,53 Entr\e7e de' Mori,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/53,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--54,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,54 Rondeau,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/54,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--55,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,55 Entr\e7e des Songes agr\e7ables,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/55,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--56,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,56 Entr\e7e des Songes funestes,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/56,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--57,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,57 Entr\e7e des Songes agr\e7ables effray\e8s,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/57,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--58,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,58 Accompagnato,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/58,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--59,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,59 Sinfonia (Arioso),1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/59,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--60,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,60 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/60,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--61,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,61 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/61,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--62a,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,62a Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/62a,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--62b,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,62b Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/62b,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--63a,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,63a Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/63a,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--63b,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,63b Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/63b,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--64,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,64 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/64,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--65,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,65 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/65,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--66,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,66 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/66,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--67,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,67 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/67,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--68,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,68 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/68,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--69,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,69 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/69,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--70,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,70 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/70,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--71,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,71 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/71,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--72,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,72 Sinfonia,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/72,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--73,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,73 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/73,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--74,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,74 Aria,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/74,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--75,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,75 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/75,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--76,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,76 Duetto,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/76,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--77,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,77 Recitativo,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/77,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--78,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,78 Arioso,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/78,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
musedata_handel-chry-opera-ariodan2--79,musedata_handel-chry-opera-ariodan2,musedata_handel,Georg Friedrich Händel,handel_gf,Ariodante,79 Arioso & Sinfonia,1734,1734,1735,manual,range,<1750,year_midpoint,musedata_stage2,musedata_handel/chry/opera/ariodan2/stage2/79,CCARH MuseData (uso académico),hwv33,handel_gf:hwv33,0,0,1
