work_id,collection,composer,title,catalog_key,n_units,year_start,year_end,year_certainty,source,note
musedata_mozart-bhl-qrtets-k172,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k172,k172,4,,,,,
musedata_mozart-bhl-qrtets-k173,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k173,k173,4,,,,,
musedata_mozart-bhl-qrtets-k285,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k285,k285,3,,,,,
musedata_mozart-bhl-qrtets-k298,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k298,k298,3,,,,,
musedata_mozart-bhl-qrtets-k370,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k370,k370,3,,,,,
musedata_mozart-bhl-qrtets-k387,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k387,k387,4,,,,,
musedata_mozart-bhl-qrtets-k421,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k421,k421,4,,,,,
musedata_mozart-bhl-qrtets-k428,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k428,k428,4,,,,,
musedata_mozart-bhl-qrtets-k458,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k458,k458,4,,,,,
musedata_mozart-bhl-qrtets-k464,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k464,k464,4,,,,,
musedata_mozart-bhl-qrtets-k465,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k465,k465,5,,,,,
musedata_mozart-bhl-qrtets-k499,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k499,k499,4,,,,,
musedata_mozart-bhl-qrtets-k546,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k546,k546,2,,,,,
musedata_mozart-bhl-qrtets-k575,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k575,k575,4,,,,,
musedata_mozart-bhl-qrtets-k589,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k589,k589,4,,,,,
musedata_mozart-bhl-qrtets-k590,musedata_mozart,Wolfgang Amadeus Mozart,bhl / qrtets / k590,k590,4,,,,,
musedata_mozart-bhl-sym-k385,musedata_mozart,Wolfgang Amadeus Mozart,Symphony No. 35 in D Major,k385,4,,,,,
musedata_mozart-bhl-sym-k425,musedata_mozart,Wolfgang Amadeus Mozart,bhl / sym / k425,k425,5,,,,,
musedata_mozart-bhl-sym-k504,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony No. 38 in D major, ""Prague""",k504,3,,,,,
musedata_mozart-bhl-sym-k543,musedata_mozart,Wolfgang Amadeus Mozart,Symphony No. 39 in Eb,k543,4,,,,,
musedata_mozart-bhl-sym-k550,musedata_mozart,Wolfgang Amadeus Mozart,bhl / sym / k550,k550,4,,,,,
musedata_mozart-bhl-sym-k550b,musedata_mozart,Wolfgang Amadeus Mozart,Symphony No. 40 in g- (Cl. parts added & Oboe parts changed by Mozart),k550,4,,,,,
musedata_mozart-bhl-sym-k551,musedata_mozart,Wolfgang Amadeus Mozart,"Symphony No. 41 in C Major (""Jupiter"")",k551,4,,,,,
musedata_mozart-bhl-trios-k563,musedata_mozart,Wolfgang Amadeus Mozart,bhl / trios / k563,k563,6,,,,,
musedata_mozart-nma-conc-k467,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Piano Concerto No. 21 in C-major, K.467 (1785)",k467,3,,,,,
musedata_mozart-nma-opera-k588,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Opera buffa ""Cos\i8 fan tutte""  K.588 (1790)",k588,5,,,,,
musedata_mozart-nma-piano-k330,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Piano Sonata No. 10 in C Major, K. 330 (1783)",k330,3,,,,,
musedata_mozart-nma-sym-k16,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony No. 1 in Eb Major, K. 16 (1764)",k16,3,,,,,
musedata_mozart-nma-sym-k19,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony No. 4 in D Major, K. 19 (1765)",k19,3,,,,,
musedata_mozart-nma-sym-k19a,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony in F Major, K. 19a (1765)",k19,3,,,,,
musedata_mozart-nma-sym-k22,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony No. 5 in Bb Major, K. 22 (1765)",k22,3,,,,,
musedata_mozart-nma-sym-k43,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony No. 6 in F-major, K.43 (1767)",k43,4,,,,,
musedata_mozart-nma-sym-k45,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony No. 7 in D-major, K.45 (1768)",k45,4,,,,,
musedata_mozart-nma-sym-k45a,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony in G-major, K.45a (1767) (Later version)",k45,3,,,,,
musedata_mozart-nma-sym-k45b,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony No. 7b in B-flat major, K.45b (1768)",k45,4,,,,,
musedata_mozart-nma-sym-k48,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony No. 8 in D-major, K.48 (1768)",k48,4,,,,,
musedata_mozart-nma-sym-k550,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony No. 40 in G-minor, first version",k550,4,,,,,
musedata_mozart-nma-sym-k73,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony No. 9 in C-major, K.73 (1771)",k73,4,,,,,
musedata_mozart-nma-sym-k76,musedata_mozart,Wolfgang Amadeus Mozart,"Mozart Symphony in F-major, K.76 (1767)",k76,4,,,,,
musedata_telemann-chamb-ris-t394-1,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1,,4,,,,,
musedata_telemann-chamb-ris-t394-1020,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1020,,3,,,,,
musedata_telemann-chamb-ris-t394-1048,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1048,,3,,,,,
musedata_telemann-chamb-ris-t394-1145,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1145,,3,,,,,
musedata_telemann-chamb-ris-t394-1150,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1150,,3,,,,,
musedata_telemann-chamb-ris-t394-121x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 121x,,3,,,,,
musedata_telemann-chamb-ris-t394-1244,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1244,,3,,,,,
musedata_telemann-chamb-ris-t394-1264,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1264,,4,,,,,
musedata_telemann-chamb-ris-t394-1294,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1294,,3,,,,,
musedata_telemann-chamb-ris-t394-1369,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1369,,3,,,,,
musedata_telemann-chamb-ris-t394-1385,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1385,,4,,,,,
musedata_telemann-chamb-ris-t394-1391,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1391,,3,,,,,
musedata_telemann-chamb-ris-t394-1463,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1463,,4,,,,,
musedata_telemann-chamb-ris-t394-1485,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1485,,3,,,,,
musedata_telemann-chamb-ris-t394-1515,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1515,,3,,,,,
musedata_telemann-chamb-ris-t394-1541,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1541,,3,,,,,
musedata_telemann-chamb-ris-t394-155x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 155x,,3,,,,,
musedata_telemann-chamb-ris-t394-1564,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1564,,3,,,,,
musedata_telemann-chamb-ris-t394-1615,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1615,,4,,,,,
musedata_telemann-chamb-ris-t394-1620,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1620,,3,,,,,
musedata_telemann-chamb-ris-t394-1634,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1634,,3,,,,,
musedata_telemann-chamb-ris-t394-1659,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1659,,3,,,,,
musedata_telemann-chamb-ris-t394-1667,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1667,,3,,,,,
musedata_telemann-chamb-ris-t394-1696,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1696,,3,,,,,
musedata_telemann-chamb-ris-t394-16x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 16x,,3,,,,,
musedata_telemann-chamb-ris-t394-1728,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 1728,,3,,,,,
musedata_telemann-chamb-ris-t394-184x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 184x,,3,,,,,
musedata_telemann-chamb-ris-t394-229x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 229x,,3,,,,,
musedata_telemann-chamb-ris-t394-294x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 294x,,3,,,,,
musedata_telemann-chamb-ris-t394-298,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 298,,3,,,,,
musedata_telemann-chamb-ris-t394-306,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 306,,3,,,,,
musedata_telemann-chamb-ris-t394-331x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 331x,,3,,,,,
musedata_telemann-chamb-ris-t394-33x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 33x,,3,,,,,
musedata_telemann-chamb-ris-t394-34x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 34x,,3,,,,,
musedata_telemann-chamb-ris-t394-404x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 404x,,3,,,,,
musedata_telemann-chamb-ris-t394-406x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 406x,,3,,,,,
musedata_telemann-chamb-ris-t394-424,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 424,,3,,,,,
musedata_telemann-chamb-ris-t394-427,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 427,,3,,,,,
musedata_telemann-chamb-ris-t394-476x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 476x,,8,,,,,
musedata_telemann-chamb-ris-t394-479,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 479,,3,,,,,
musedata_telemann-chamb-ris-t394-489,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 489,,3,,,,,
musedata_telemann-chamb-ris-t394-48x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 48x,,3,,,,,
musedata_telemann-chamb-ris-t394-514,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 514,,3,,,,,
musedata_telemann-chamb-ris-t394-531x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 531x,,3,,,,,
musedata_telemann-chamb-ris-t394-620,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 620,,3,,,,,
musedata_telemann-chamb-ris-t394-679x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 679x,,3,,,,,
musedata_telemann-chamb-ris-t394-702x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 702x,,3,,,,,
musedata_telemann-chamb-ris-t394-751x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 751x,,3,,,,,
musedata_telemann-chamb-ris-t394-764,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 764,,3,,,,,
musedata_telemann-chamb-ris-t394-767,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 767,,3,,,,,
musedata_telemann-chamb-ris-t394-771,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 771,,3,,,,,
musedata_telemann-chamb-ris-t394-774x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 774x,,3,,,,,
musedata_telemann-chamb-ris-t394-81,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 81,,3,,,,,
musedata_telemann-chamb-ris-t394-839x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 839x,,3,,,,,
musedata_telemann-chamb-ris-t394-881,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 881,,3,,,,,
musedata_telemann-chamb-ris-t394-894x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 894x,,3,,,,,
musedata_telemann-chamb-ris-t394-904x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t394 / 904x,,3,,,,,
musedata_telemann-chamb-ris-t403-1200,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 1200,,5,,,,,
musedata_telemann-chamb-ris-t403-1454,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 1454,,4,,,,,
musedata_telemann-chamb-ris-t403-1457,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 1457,,5,,,,,
musedata_telemann-chamb-ris-t403-1522,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 1522,,5,,,,,
musedata_telemann-chamb-ris-t403-1568,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 1568,,6,,,,,
musedata_telemann-chamb-ris-t403-1587,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 1587,,5,,,,,
musedata_telemann-chamb-ris-t403-285,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 285,,5,,,,,
musedata_telemann-chamb-ris-t403-384,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 384,,5,,,,,
musedata_telemann-chamb-ris-t403-407x,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 407x,,4,,,,,
musedata_telemann-chamb-ris-t403-416,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 416,,5,,,,,
musedata_telemann-chamb-ris-t403-432,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 432,,5,,,,,
musedata_telemann-chamb-ris-t403-437,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 437,,5,,,,,
musedata_telemann-chamb-ris-t403-464,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 464,,5,,,,,
musedata_telemann-chamb-ris-t403-528,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 528,,5,,,,,
musedata_telemann-chamb-ris-t403-624,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 624,,5,,,,,
musedata_telemann-chamb-ris-t403-731,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 731,,6,,,,,
musedata_telemann-chamb-ris-t403-766,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 766,,5,,,,,
musedata_telemann-chamb-ris-t403-768,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 768,,5,,,,,
musedata_telemann-chamb-ris-t403-946,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 946,,5,,,,,
musedata_telemann-chamb-ris-t403-98,musedata_telemann,Georg Philipp Telemann,chamb / ris-t403 / 98,,5,,,,,
musedata_telemann-chamb-ris-t434-11,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 11,,10,,,,,
musedata_telemann-chamb-ris-t434-12,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 12,,7,,,,,
musedata_telemann-chamb-ris-t434-13,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 13,,5,,,,,
musedata_telemann-chamb-ris-t434-14,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 14,,4,,,,,
musedata_telemann-chamb-ris-t434-15,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 15,,4,,,,,
musedata_telemann-chamb-ris-t434-16,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 16,,1,,,,,
musedata_telemann-chamb-ris-t434-21,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 21,,7,,,,,
musedata_telemann-chamb-ris-t434-22,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 22,,5,,,,,
musedata_telemann-chamb-ris-t434-23,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 23,,3,,,,,
musedata_telemann-chamb-ris-t434-24,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 24,,4,,,,,
musedata_telemann-chamb-ris-t434-25,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 25,,7,,,,,
musedata_telemann-chamb-ris-t434-26,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 26,,2,,,,,
musedata_telemann-chamb-ris-t434-31,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 31,,9,,,,,
musedata_telemann-chamb-ris-t434-32,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 32,,4,,,,,
musedata_telemann-chamb-ris-t434-33,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 33,,4,,,,,
musedata_telemann-chamb-ris-t434-34,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 34,,6,,,,,
musedata_telemann-chamb-ris-t434-35,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 35,,5,,,,,
musedata_telemann-chamb-ris-t434-36,musedata_telemann,Georg Philipp Telemann,chamb / ris-t434 / 36,,1,,,,,
musedata_telemann-chamb-vln-hamb-41-41n01,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n02,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n03,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n04,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n05,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n06,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n07,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n08,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n09,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n10,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n11,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-chamb-vln-hamb-41-41n12,musedata_telemann,Georg Philipp Telemann,Telemann Violin Sonata,,4,,,,,
musedata_telemann-oratorio-orpheus,musedata_telemann,Georg Philipp Telemann,oratorio / orpheus,,98,,,,,
musedata_telemann-oratorio-seren,musedata_telemann,Georg Philipp Telemann,Serenata,,45,,,,,
musedata_vivaldi-autogr-big-rv645,musedata_vivaldi,Antonio Vivaldi,Juditha Triumphans,rv645,56,,,,,
musedata_vivaldi-dawson-op3-rv230,musedata_vivaldi,Antonio Vivaldi,"keybd trans of str cto Op. 3, No. 9",rv230,3,,,,,
musedata_vivaldi-dawson-op3-rv265,musedata_vivaldi,Antonio Vivaldi,"keybd trans of str cto Op. 3, No. 12",rv265,3,,,,,
musedata_vivaldi-dawson-op3-rv519,musedata_vivaldi,Antonio Vivaldi,"keybd trans of str cto Op. 3, No. 5",rv519,3,,,,,
musedata_vivaldi-dawson-op3-rv567,musedata_vivaldi,Antonio Vivaldi,"keybd trans of str cto Op. 3, No. 7",rv567,3,,,,,
musedata_vivaldi-dover-op3-no01-rv549,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv549,3,,,,,
musedata_vivaldi-dover-op3-no02-rv578,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv578,3,,,,,
musedata_vivaldi-dover-op3-no03-rv310,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv310,3,,,,,
musedata_vivaldi-dover-op3-no04-rv550,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv550,3,,,,,
musedata_vivaldi-dover-op3-no05-rv519,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv519,3,,,,,
musedata_vivaldi-dover-op3-no06-rv359,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv359,3,,,,,
musedata_vivaldi-dover-op8-01_rv269,musedata_vivaldi,Antonio Vivaldi,La Primavera,rv269,3,,,,,
musedata_vivaldi-dover-op8-02_rv315,musedata_vivaldi,Antonio Vivaldi,L'Estate,rv315,3,,,,,
musedata_vivaldi-dover-op8-03_rv293,musedata_vivaldi,Antonio Vivaldi,L'Autunno,rv293,3,,,,,
musedata_vivaldi-dover-op8-04_rv297,musedata_vivaldi,Antonio Vivaldi,L'Inverno,rv297,3,,,,,
musedata_vivaldi-dover-op8-05_rv253,musedata_vivaldi,Antonio Vivaldi,La Tempesta di Mare,rv253,3,,,,,
musedata_vivaldi-dover-op8-06_rv180,musedata_vivaldi,Antonio Vivaldi,Il Piacere,rv180,3,,,,,
musedata_vivaldi-dover-op8-07_rv242,musedata_vivaldi,Antonio Vivaldi,dover / op8 / 07_rv242,rv242,3,,,,,
musedata_vivaldi-dover-op8-07_rv242_v,musedata_vivaldi,Antonio Vivaldi,dover / op8 / 07_rv242_v,rv242,1,,,,,
musedata_vivaldi-dover-op8-08_rv332,musedata_vivaldi,Antonio Vivaldi,dover / op8 / 08_rv332,rv332,3,,,,,
musedata_vivaldi-dover-op8-09_rv236,musedata_vivaldi,Antonio Vivaldi,dover / op8 / 09_rv236,rv236,3,,,,,
musedata_vivaldi-dover-op8-09_rv236_v,musedata_vivaldi,Antonio Vivaldi,Concerto in D Minor (Oboe version),rv236,1,,,,,
musedata_vivaldi-dover-op8-10_rv362,musedata_vivaldi,Antonio Vivaldi,La Caccia,rv362,3,,,,,
musedata_vivaldi-dover-op8-11_rv210,musedata_vivaldi,Antonio Vivaldi,dover / op8 / 11_rv210,rv210,3,,,,,
musedata_vivaldi-dover-op8-11_rv210_v,musedata_vivaldi,Antonio Vivaldi,dover / op8 / 11_rv210_v,rv210,6,,,,,
musedata_vivaldi-dover-op8-12_rv178,musedata_vivaldi,Antonio Vivaldi,dover / op8 / 12_rv178,rv178,3,,,,,
musedata_vivaldi-lecene-op09-no01,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in C Major,,3,,,,,
musedata_vivaldi-lecene-op09-no02,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in A Major,,3,,,,,
musedata_vivaldi-lecene-op09-no03,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in G Minor,,3,,,,,
musedata_vivaldi-lecene-op09-no04,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in E Major,,3,,,,,
musedata_vivaldi-lecene-op09-no05,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in A Minor,,2,,,,,
musedata_vivaldi-lecene-op09-no06,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in A Major,,5,,,,,
musedata_vivaldi-lecene-op09-no07,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in Bb Major,,3,,,,,
musedata_vivaldi-lecene-op09-no08,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in D Minor,,3,,,,,
musedata_vivaldi-lecene-op09-no09,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in B flat Major,,3,,,,,
musedata_vivaldi-lecene-op09-no10,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in G Major,,3,,,,,
musedata_vivaldi-lecene-op09-no11,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in C Minor,,3,,,,,
musedata_vivaldi-lecene-op09-no12,musedata_vivaldi,Antonio Vivaldi,Concerto for Violin in B Minor,,6,,,,,
musedata_vivaldi-lecene-op10-rv428_03,musedata_vivaldi,Antonio Vivaldi,"Opus 10, No. 3 in D major",rv428,3,,,,,
musedata_vivaldi-lecene-op10-rv433_01,musedata_vivaldi,Antonio Vivaldi,"Opus 10, No.1 in F major, \0""La Tempesta di Mare.""",rv433,3,,,,,
musedata_vivaldi-lecene-op10-rv434_05,musedata_vivaldi,Antonio Vivaldi,"Opus 10, No. 5  in F major",rv434,3,,,,,
musedata_vivaldi-lecene-op10-rv435_04,musedata_vivaldi,Antonio Vivaldi,"Opus 10, No. 4 in G major",rv435,3,,,,,
musedata_vivaldi-lecene-op10-rv437_06,musedata_vivaldi,Antonio Vivaldi,"Opus 10, No. 6 in G major",rv437,3,,,,,
musedata_vivaldi-lecene-op10-rv439_02,musedata_vivaldi,Antonio Vivaldi,"Opus 10, No.2 in G minor, \0""La Notte.""",rv439,5,,,,,
musedata_vivaldi-lecene-op11-01rv207,musedata_vivaldi,Antonio Vivaldi,lecene / op11 / 01rv207,rv207,1,,,,,
musedata_vivaldi-lecene-op12-01,musedata_vivaldi,Antonio Vivaldi,"Vivaldi Op. 12, No. 1 in G Minor",op12,2,,,,,
musedata_vivaldi-lecene-op12-02,musedata_vivaldi,Antonio Vivaldi,"Vivaldi Op. 12, No. 2 in D Minor",op12,3,,,,,
musedata_vivaldi-lecene-op12-03,musedata_vivaldi,Antonio Vivaldi,"Vivaldi Op. 12, No. 3 in D Major",op12,3,,,,,
musedata_vivaldi-lecene-op12-04,musedata_vivaldi,Antonio Vivaldi,"Vivaldi Op. 12, No. 4 in C Major",op12,4,,,,,
musedata_vivaldi-lecene-op12-05,musedata_vivaldi,Antonio Vivaldi,"Vivaldi Op. 12, No. 5 in Bb Major",op12,3,,,,,
musedata_vivaldi-lecene-op12-06,musedata_vivaldi,Antonio Vivaldi,"Vivaldi Op. 12, No. 6 in Bb Major",op12,3,,,,,
musedata_vivaldi-lecene-op3-rv230,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv230,3,,,,,
musedata_vivaldi-lecene-op3-rv265,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv265,3,,,,,
musedata_vivaldi-lecene-op3-rv310,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv310,3,,,,,
musedata_vivaldi-lecene-op3-rv359,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv359,3,,,,,
musedata_vivaldi-lecene-op3-rv519,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv519,3,,,,,
musedata_vivaldi-lecene-op3-rv522,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv522,3,,,,,
musedata_vivaldi-lecene-op3-rv549,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv549,3,,,,,
musedata_vivaldi-lecene-op3-rv550,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv550,3,,,,,
musedata_vivaldi-lecene-op3-rv565,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv565,3,,,,,
musedata_vivaldi-lecene-op3-rv567,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv567,3,,,,,
musedata_vivaldi-lecene-op3-rv578,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv578,3,,,,,
musedata_vivaldi-lecene-op3-rv580,musedata_vivaldi,Antonio Vivaldi,L'Estro Armonico,rv580,3,,,,,
musedata_vivaldi-lecene-op8-rv178,musedata_vivaldi,Antonio Vivaldi,lecene / op8 / rv178,rv178,3,,,,,
