query,work_A,work_B,df_pred,present,p_present_hier,p_present_kn
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-nma-sym-k43,0.09826589595375723,0,0.8809754621645346,0.5957199421064774
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-nma-sym-k45,0.09826589595375723,0,0.8438422244585868,0.5466724210224463
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-nma-sym-k48,0.09826589595375723,0,0.8387943421977979,0.5405289815129821
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-nma-sym-k73,0.09826589595375723,0,0.9451028997676524,0.7078020066348236
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-nma-sym-k76,0.09826589595375723,0,0.8226139630305416,0.5215946038282364
153,dcml-beethoven_piano_sonatas-op-22,osl-5004732,0.1782608695652174,0,0.9339385928883056,0.9894711460054534
153,dcml-beethoven_piano_sonatas-op-22,osl-5004836,0.1782608695652174,0,0.9086457911722845,0.9819915329279119
153,dcml-beethoven_piano_sonatas-op-22,osl-5016678,0.1782608695652174,0,0.3427367764689482,0.5074289285086369
153,dcml-beethoven_piano_sonatas-op-22,osl-5032890,0.1782608695652174,0,0.36549258873591073,0.5359012148072029
153,dcml-beethoven_piano_sonatas-op-22,osl-5032891,0.1782608695652174,0,0.14628580905493005,0.23439230700549984
153,dcml-beethoven_piano_sonatas-op-22,osl-5101602,0.1782608695652174,0,0.5310086330466146,0.7212909309805287
153,dcml-beethoven_piano_sonatas-op-22,osl-5103429,0.1782608695652174,0,0.7072213938715912,0.8735882188242889
153,dcml-beethoven_piano_sonatas-op-22,osl-5106080,0.1782608695652174,0,0.5331809205878426,0.7231810309867459
153,dcml-beethoven_piano_sonatas-op-22,osl-5109410,0.1782608695652174,0,0.43092092920559943,0.6136301025799824
153,dcml-beethoven_piano_sonatas-op-22,osq-13145233,0.1782608695652174,0,0.8085163439946255,0.9379710938377664
153,dcml-beethoven_piano_sonatas-op-22,osq-13145797,0.1782608695652174,0,0.6994179998015504,0.8679276221594957
153,dcml-beethoven_piano_sonatas-op-22,osq-13145830,0.1782608695652174,1,0.8631112240958709,0.973083324229081
153,dcml-beethoven_piano_sonatas-op-22,osq-13145872,0.1782608695652174,0,0.9003833430436087,0.9791100106082515
153,dcml-beethoven_piano_sonatas-op-22,osq-13166890,0.19745222929936307,0,0.5174173168361238,0.6564943557974103
153,dcml-beethoven_piano_sonatas-op-22,osq-13166941,0.19745222929936307,0,0.43604754382215805,0.5684031423294362
153,dcml-beethoven_piano_sonatas-op-22,osq-14761979,0.17142857142857143,0,0.41606560197191844,0.6239830860888284
153,dcml-beethoven_piano_sonatas-op-22,osq-5108580,0.17073170731707318,0,0.8418128418632009,0.8418128418632009
153,dcml-beethoven_piano_sonatas-op-22,osq-5108602,0.17427385892116182,0,0.38898090046075606,0.5913800963998825
153,dcml-beethoven_piano_sonatas-op-22,osq-5108603,0.17427385892116182,0,0.3359498457668568,0.5248865139987964
153,dcml-beethoven_piano_sonatas-op-22,osq-5108604,0.17427385892116182,0,0.17376099176409732,0.29322082929132876
153,dcml-beethoven_piano_sonatas-op-22,osq-5108605,0.17427385892116182,0,0.2567860474955198,0.4169310023853693
153,dcml-beethoven_piano_sonatas-op-22,osq-5108606,0.17427385892116182,0,0.3600457329053638,0.5557178330674751
153,dcml-beethoven_piano_sonatas-op-22,osq-5108607,0.17427385892116182,0,0.4772865180935072,0.6924613893856397
153,dcml-beethoven_piano_sonatas-op-22,osq-5108727,0.17142857142857143,0,0.5026865753731096,0.7191861561292274
153,dcml-beethoven_piano_sonatas-op-22,osq-5108729,0.17073170731707318,0,0.6006922586844414,0.6006922586844414
153,dcml-beethoven_piano_sonatas-op-22,osq-5108735,0.17073170731707318,0,0.8175233479185438,0.8175233479185438
