work_id,unit_id,collection,format,status,error,n_parts_raw,n_parts_kept,collapse_ratio,n_events,n_rests,seconds
dcml-bach_solo-bwv-1012,dcml-bach_solo-bwv-1012--bwv1012-07-gique,dcml/bach_solo,dcml_tsv,ok,,1,1,0.0,648,2,0.0
dcml-bach_solo-bwv-1013,dcml-bach_solo-bwv-1013--bwv1013-01-allemande,dcml/bach_solo,dcml_tsv,ok,,1,1,0.0,759,1,0.0
dcml-bach_solo-bwv-1013,dcml-bach_solo-bwv-1013--bwv1013-02-corrente,dcml/bach_solo,dcml_tsv,ok,,1,1,0.0,669,0,0.0
dcml-bach_solo-bwv-1013,dcml-bach_solo-bwv-1013--bwv1013-03-sarabande,dcml/bach_solo,dcml_tsv,ok,,1,1,0.0,301,0,0.0
dcml-bach_solo-bwv-1013,dcml-bach_solo-bwv-1013--bwv1013-04-bourreeanglaise,dcml/bach_solo,dcml_tsv,ok,,1,1,0.0,412,0,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n01,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,135,5,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n02,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,335,36,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n03,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,383,2,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n04,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,110,2,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n05,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,467,5,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n06,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,117,5,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n07,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,608,38,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n08,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,234,61,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n09,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,622,210,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n10,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,1154,85,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n11,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,352,82,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n12,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,549,48,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n13,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,200,34,0.0
dcml-bartok_bagatelles-op-6-sz-38-bb-50,dcml-bartok_bagatelles-op-6-sz-38-bb-50--op06n14,dcml/bartok_bagatelles,dcml_tsv,ok,,2,2,0.0,953,97,0.0
dcml-beethoven_piano_sonatas-op-10-1,dcml-beethoven_piano_sonatas-op-10-1--05-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1651,151,0.0
dcml-beethoven_piano_sonatas-op-10-1,dcml-beethoven_piano_sonatas-op-10-1--05-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1197,142,0.0
dcml-beethoven_piano_sonatas-op-10-1,dcml-beethoven_piano_sonatas-op-10-1--05-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1409,149,0.0
dcml-beethoven_piano_sonatas-op-10-2,dcml-beethoven_piano_sonatas-op-10-2--06-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2006,335,0.0
dcml-beethoven_piano_sonatas-op-10-2,dcml-beethoven_piano_sonatas-op-10-2--06-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,846,82,0.0
dcml-beethoven_piano_sonatas-op-10-2,dcml-beethoven_piano_sonatas-op-10-2--06-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1629,24,0.0
dcml-beethoven_piano_sonatas-op-10-3,dcml-beethoven_piano_sonatas-op-10-3--07-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3009,213,0.0
dcml-beethoven_piano_sonatas-op-10-3,dcml-beethoven_piano_sonatas-op-10-3--07-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1591,191,0.0
dcml-beethoven_piano_sonatas-op-10-3,dcml-beethoven_piano_sonatas-op-10-3--07-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,604,30,0.0
dcml-beethoven_piano_sonatas-op-10-3,dcml-beethoven_piano_sonatas-op-10-3--07-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1776,168,0.0
dcml-beethoven_piano_sonatas-op-106,dcml-beethoven_piano_sonatas-op-106--29-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,4326,348,0.1
dcml-beethoven_piano_sonatas-op-106,dcml-beethoven_piano_sonatas-op-106--29-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1252,296,0.0
dcml-beethoven_piano_sonatas-op-106,dcml-beethoven_piano_sonatas-op-106--29-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3435,220,0.1
dcml-beethoven_piano_sonatas-op-106,dcml-beethoven_piano_sonatas-op-106--29-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,6042,539,0.1
dcml-beethoven_piano_sonatas-op-109,dcml-beethoven_piano_sonatas-op-109--30-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1292,168,0.0
dcml-beethoven_piano_sonatas-op-109,dcml-beethoven_piano_sonatas-op-109--30-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1295,87,0.0
dcml-beethoven_piano_sonatas-op-109,dcml-beethoven_piano_sonatas-op-109--30-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3334,281,0.1
dcml-beethoven_piano_sonatas-op-110,dcml-beethoven_piano_sonatas-op-110--31-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2032,84,0.0
dcml-beethoven_piano_sonatas-op-110,dcml-beethoven_piano_sonatas-op-110--31-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,627,75,0.0
dcml-beethoven_piano_sonatas-op-110,dcml-beethoven_piano_sonatas-op-110--31-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2706,118,0.1
dcml-beethoven_piano_sonatas-op-111,dcml-beethoven_piano_sonatas-op-111--32-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3062,219,0.1
dcml-beethoven_piano_sonatas-op-111,dcml-beethoven_piano_sonatas-op-111--32-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,4872,125,0.1
dcml-beethoven_piano_sonatas-op-13,dcml-beethoven_piano_sonatas-op-13--08-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3246,208,0.1
dcml-beethoven_piano_sonatas-op-13,dcml-beethoven_piano_sonatas-op-13--08-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1195,42,0.0
dcml-beethoven_piano_sonatas-op-13,dcml-beethoven_piano_sonatas-op-13--08-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2084,156,0.0
dcml-beethoven_piano_sonatas-op-14-1,dcml-beethoven_piano_sonatas-op-14-1--09-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1848,155,0.0
dcml-beethoven_piano_sonatas-op-14-1,dcml-beethoven_piano_sonatas-op-14-1--09-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1032,71,0.0
dcml-beethoven_piano_sonatas-op-14-1,dcml-beethoven_piano_sonatas-op-14-1--09-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1547,83,0.0
dcml-beethoven_piano_sonatas-op-14-2,dcml-beethoven_piano_sonatas-op-14-2--10-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2382,91,0.0
dcml-beethoven_piano_sonatas-op-14-2,dcml-beethoven_piano_sonatas-op-14-2--10-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1027,346,0.0
dcml-beethoven_piano_sonatas-op-14-2,dcml-beethoven_piano_sonatas-op-14-2--10-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1858,148,0.0
dcml-beethoven_piano_sonatas-op-2-1,dcml-beethoven_piano_sonatas-op-2-1--01-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1366,146,0.0
dcml-beethoven_piano_sonatas-op-2-1,dcml-beethoven_piano_sonatas-op-2-1--01-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1091,102,0.0
dcml-beethoven_piano_sonatas-op-2-1,dcml-beethoven_piano_sonatas-op-2-1--01-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,499,44,0.0
dcml-beethoven_piano_sonatas-op-2-1,dcml-beethoven_piano_sonatas-op-2-1--01-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2361,154,0.0
dcml-beethoven_piano_sonatas-op-2-2,dcml-beethoven_piano_sonatas-op-2-2--02-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2416,215,0.0
dcml-beethoven_piano_sonatas-op-2-2,dcml-beethoven_piano_sonatas-op-2-2--02-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1028,155,0.0
dcml-beethoven_piano_sonatas-op-2-2,dcml-beethoven_piano_sonatas-op-2-2--02-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,486,71,0.0
dcml-beethoven_piano_sonatas-op-2-2,dcml-beethoven_piano_sonatas-op-2-2--02-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2987,171,0.0
dcml-beethoven_piano_sonatas-op-2-3,dcml-beethoven_piano_sonatas-op-2-3--03-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3224,210,0.1
dcml-beethoven_piano_sonatas-op-2-3,dcml-beethoven_piano_sonatas-op-2-3--03-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1189,176,0.0
dcml-beethoven_piano_sonatas-op-2-3,dcml-beethoven_piano_sonatas-op-2-3--03-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,889,84,0.0
dcml-beethoven_piano_sonatas-op-2-3,dcml-beethoven_piano_sonatas-op-2-3--03-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2616,213,0.1
dcml-beethoven_piano_sonatas-op-22,dcml-beethoven_piano_sonatas-op-22--11-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3242,165,0.1
dcml-beethoven_piano_sonatas-op-22,dcml-beethoven_piano_sonatas-op-22--11-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1543,113,0.0
dcml-beethoven_piano_sonatas-op-22,dcml-beethoven_piano_sonatas-op-22--11-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,636,58,0.0
dcml-beethoven_piano_sonatas-op-22,dcml-beethoven_piano_sonatas-op-22--11-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3029,116,0.0
dcml-beethoven_piano_sonatas-op-26,dcml-beethoven_piano_sonatas-op-26--12-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2286,317,0.1
dcml-beethoven_piano_sonatas-op-26,dcml-beethoven_piano_sonatas-op-26--12-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,547,72,0.0
dcml-beethoven_piano_sonatas-op-26,dcml-beethoven_piano_sonatas-op-26--12-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1075,69,0.0
dcml-beethoven_piano_sonatas-op-26,dcml-beethoven_piano_sonatas-op-26--12-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1936,58,0.0
dcml-beethoven_piano_sonatas-op-27-1,dcml-beethoven_piano_sonatas-op-27-1--13-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1248,82,0.0
dcml-beethoven_piano_sonatas-op-27-1,dcml-beethoven_piano_sonatas-op-27-1--13-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,804,106,0.0
dcml-beethoven_piano_sonatas-op-27-1,dcml-beethoven_piano_sonatas-op-27-1--13-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,490,3,0.0
dcml-beethoven_piano_sonatas-op-27-1,dcml-beethoven_piano_sonatas-op-27-1--13-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3079,51,0.1
dcml-beethoven_piano_sonatas-op-27-2,dcml-beethoven_piano_sonatas-op-27-2--14-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1054,19,0.0
dcml-beethoven_piano_sonatas-op-27-2,dcml-beethoven_piano_sonatas-op-27-2--14-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,233,37,0.0
dcml-beethoven_piano_sonatas-op-27-2,dcml-beethoven_piano_sonatas-op-27-2--14-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3880,78,0.1
dcml-beethoven_piano_sonatas-op-28,dcml-beethoven_piano_sonatas-op-28--15-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3437,177,0.1
dcml-beethoven_piano_sonatas-op-28,dcml-beethoven_piano_sonatas-op-28--15-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1463,70,0.0
dcml-beethoven_piano_sonatas-op-28,dcml-beethoven_piano_sonatas-op-28--15-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,413,83,0.0
dcml-beethoven_piano_sonatas-op-28,dcml-beethoven_piano_sonatas-op-28--15-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2329,247,0.0
dcml-beethoven_piano_sonatas-op-31-1,dcml-beethoven_piano_sonatas-op-31-1--16-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2510,296,0.1
dcml-beethoven_piano_sonatas-op-31-1,dcml-beethoven_piano_sonatas-op-31-1--16-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2876,158,0.1
dcml-beethoven_piano_sonatas-op-31-1,dcml-beethoven_piano_sonatas-op-31-1--16-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3558,177,0.1
dcml-beethoven_piano_sonatas-op-31-2,dcml-beethoven_piano_sonatas-op-31-2--17-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2273,131,0.0
dcml-beethoven_piano_sonatas-op-31-2,dcml-beethoven_piano_sonatas-op-31-2--17-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1191,145,0.0
dcml-beethoven_piano_sonatas-op-31-2,dcml-beethoven_piano_sonatas-op-31-2--17-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3483,358,0.1
dcml-beethoven_piano_sonatas-op-31-3,dcml-beethoven_piano_sonatas-op-31-3--18-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2407,236,0.0
dcml-beethoven_piano_sonatas-op-31-3,dcml-beethoven_piano_sonatas-op-31-3--18-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1875,206,0.0
dcml-beethoven_piano_sonatas-op-31-3,dcml-beethoven_piano_sonatas-op-31-3--18-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,629,39,0.0
dcml-beethoven_piano_sonatas-op-31-3,dcml-beethoven_piano_sonatas-op-31-3--18-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2543,463,0.0
dcml-beethoven_piano_sonatas-op-49-1,dcml-beethoven_piano_sonatas-op-49-1--19-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1080,41,0.0
dcml-beethoven_piano_sonatas-op-49-1,dcml-beethoven_piano_sonatas-op-49-1--19-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1737,131,0.0
dcml-beethoven_piano_sonatas-op-49-2,dcml-beethoven_piano_sonatas-op-49-2--20-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1507,89,0.0
dcml-beethoven_piano_sonatas-op-49-2,dcml-beethoven_piano_sonatas-op-49-2--20-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1092,84,0.0
dcml-beethoven_piano_sonatas-op-53,dcml-beethoven_piano_sonatas-op-53--21-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,5315,161,0.1
dcml-beethoven_piano_sonatas-op-53,dcml-beethoven_piano_sonatas-op-53--21-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,366,45,0.0
dcml-beethoven_piano_sonatas-op-53,dcml-beethoven_piano_sonatas-op-53--21-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,5324,464,0.1
dcml-beethoven_piano_sonatas-op-57,dcml-beethoven_piano_sonatas-op-57--23-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,4562,402,0.1
dcml-beethoven_piano_sonatas-op-57,dcml-beethoven_piano_sonatas-op-57--23-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1114,91,0.0
dcml-beethoven_piano_sonatas-op-57,dcml-beethoven_piano_sonatas-op-57--23-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3754,273,0.1
dcml-beethoven_piano_sonatas-op-7,dcml-beethoven_piano_sonatas-op-7--04-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,3078,231,0.1
dcml-beethoven_piano_sonatas-op-7,dcml-beethoven_piano_sonatas-op-7--04-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,902,149,0.0
dcml-beethoven_piano_sonatas-op-7,dcml-beethoven_piano_sonatas-op-7--04-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1340,57,0.0
dcml-beethoven_piano_sonatas-op-7,dcml-beethoven_piano_sonatas-op-7--04-4,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2838,160,0.1
dcml-beethoven_piano_sonatas-op-78,dcml-beethoven_piano_sonatas-op-78--24-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1615,112,0.1
dcml-beethoven_piano_sonatas-op-78,dcml-beethoven_piano_sonatas-op-78--24-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,1600,260,0.0
dcml-beethoven_piano_sonatas-op-81a,dcml-beethoven_piano_sonatas-op-81a--26-1,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2009,126,0.0
dcml-beethoven_piano_sonatas-op-81a,dcml-beethoven_piano_sonatas-op-81a--26-2,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,624,47,0.0
dcml-beethoven_piano_sonatas-op-81a,dcml-beethoven_piano_sonatas-op-81a--26-3,dcml/beethoven_piano_sonatas,dcml_tsv,ok,,2,2,0.0,2711,249,0.1
dcml-c_schumann_lieder-op-13,dcml-c_schumann_lieder-op-13--op13no1-ich-stand-in-dunklen-traumen,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,568,5,0.0
dcml-c_schumann_lieder-op-13,dcml-c_schumann_lieder-op-13--op13no2-sie-liebten-sich-beide,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,341,31,0.0
dcml-c_schumann_lieder-op-13,dcml-c_schumann_lieder-op-13--op13no3-liebeszauber,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,1490,42,0.0
dcml-c_schumann_lieder-op-13,dcml-c_schumann_lieder-op-13--op13no4-der-mond-kommt-still-gegangen,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,421,41,0.0
dcml-c_schumann_lieder-op-13,dcml-c_schumann_lieder-op-13--op13no5-ich-hab-in-deinem-auge,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,424,11,0.0
dcml-c_schumann_lieder-op-13,dcml-c_schumann_lieder-op-13--op13no6-die-stille-lotosblume,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,681,56,0.0
dcml-c_schumann_lieder-op-23,dcml-c_schumann_lieder-op-23--op23no1-was-weinst-du-blumlein,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,410,75,0.0
dcml-c_schumann_lieder-op-23,dcml-c_schumann_lieder-op-23--op23no2-an-einem-lichten-morgen,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,761,121,0.0
dcml-c_schumann_lieder-op-23,dcml-c_schumann_lieder-op-23--op23no3-geheimes-flustern-hier-und-dort,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,492,44,0.0
dcml-c_schumann_lieder-op-23,dcml-c_schumann_lieder-op-23--op23no4-auf-einem-grunen-hugel,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,255,20,0.0
dcml-c_schumann_lieder-op-23,dcml-c_schumann_lieder-op-23--op23no5-das-ist-ein-tag-der-klingen-mag,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,387,66,0.0
dcml-c_schumann_lieder-op-23,dcml-c_schumann_lieder-op-23--op23no6-o-lust-o-lust,dcml/c_schumann_lieder,dcml_tsv,ok,,3,3,0.0,583,81,0.0
dcml-chopin_mazurkas-bi134,dcml-chopin_mazurkas-bi134--bi134,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,867,37,0.0
dcml-chopin_mazurkas-bi140,dcml-chopin_mazurkas-bi140--bi140,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,1004,56,0.0
dcml-chopin_mazurkas-bi16-1,dcml-chopin_mazurkas-bi16-1--bi16-1,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,261,35,0.0
dcml-chopin_mazurkas-bi16-2,dcml-chopin_mazurkas-bi16-2--bi16-2,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,248,19,0.0
dcml-chopin_mazurkas-bi71,dcml-chopin_mazurkas-bi71--bi71,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,515,62,0.0
dcml-chopin_mazurkas-bi73,dcml-chopin_mazurkas-bi73--bi73,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,227,9,0.0
dcml-chopin_mazurkas-bi85,dcml-chopin_mazurkas-bi85--bi85,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,495,11,0.0
dcml-chopin_mazurkas-op-17,dcml-chopin_mazurkas-op-17--bi77-1op17-1,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,464,51,0.0
dcml-chopin_mazurkas-op-17,dcml-chopin_mazurkas-op-17--bi77-2op17-2,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,536,51,0.0
dcml-chopin_mazurkas-op-17,dcml-chopin_mazurkas-op-17--bi77-3op17-3,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,653,63,0.0
dcml-chopin_mazurkas-op-17,dcml-chopin_mazurkas-op-17--bi77-4op17-4,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,961,90,0.0
dcml-chopin_mazurkas-op-24,dcml-chopin_mazurkas-op-24--bi89-1op24-1,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,454,52,0.0
dcml-chopin_mazurkas-op-24,dcml-chopin_mazurkas-op-24--bi89-2op24-2,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,862,36,0.0
dcml-chopin_mazurkas-op-24,dcml-chopin_mazurkas-op-24--bi89-3op24-3,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,322,39,0.0
dcml-chopin_mazurkas-op-24,dcml-chopin_mazurkas-op-24--bi89-4op24-4,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,1137,80,0.0
dcml-chopin_mazurkas-op-30,dcml-chopin_mazurkas-op-30--bi105-1op30-1,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,417,49,0.0
dcml-chopin_mazurkas-op-30,dcml-chopin_mazurkas-op-30--bi105-2op30-2,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,534,25,0.0
dcml-chopin_mazurkas-op-30,dcml-chopin_mazurkas-op-30--bi105-3op30-3,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,609,87,0.0
dcml-chopin_mazurkas-op-30,dcml-chopin_mazurkas-op-30--bi105-4op30-4,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,1019,146,0.0
dcml-chopin_mazurkas-op-33,dcml-chopin_mazurkas-op-33--bi115-1op33-1,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,316,37,0.0
dcml-chopin_mazurkas-op-33,dcml-chopin_mazurkas-op-33--bi115-2op33-2,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,1308,53,0.0
dcml-chopin_mazurkas-op-33,dcml-chopin_mazurkas-op-33--bi115-3op33-3,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,368,47,0.0
dcml-chopin_mazurkas-op-33,dcml-chopin_mazurkas-op-33--bi115-4op33-4,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,1379,118,0.0
dcml-chopin_mazurkas-op-41,dcml-chopin_mazurkas-op-41--bi122op41-2,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,541,26,0.0
dcml-chopin_mazurkas-op-41,dcml-chopin_mazurkas-op-41--bi126-1op41-4,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,581,35,0.0
dcml-chopin_mazurkas-op-41,dcml-chopin_mazurkas-op-41--bi126-3op41-1,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,1124,93,0.0
dcml-chopin_mazurkas-op-41,dcml-chopin_mazurkas-op-41--bi126-4op41-3,dcml/chopin_mazurkas,dcml_tsv,ok,,2,2,0.0,660,18,0.0
