pair,label,work_A,work_B,hash,occ_A,occ_B,mov_A,windows_B,DF,E,E_laplace,intervals,rclass,uniform_rhythm
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,12953824969103987807,14,4,1,8354,0.42524916943521596,2.86860863576731,3.5598581387195685,-2 0 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,14900027987342769807,4,3,1,8354,0.4418604651162791,2.5425468048113036,3.086558818003444,0 0 0 0 0 0 2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,11130442072034015534,3,2,1,8354,0.4684385382059801,3.9662697978260613,3.495133445288303,0 0 0 0 0 2 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,16301350134076998786,3,2,1,8354,0.44518272425249167,3.5580746675348753,3.1391476314163467,0 0 0 0 2 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,9237600869306216538,3,5,1,8354,0.5116279069767442,5.142032027593634,5.2912436880059035,0 0 0 2 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,10952089253137447328,2,2,1,8354,0.4019933554817276,3.2627447349820757,2.9085659110674658,0 0 2 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,13680867810256627457,2,1,1,8354,0.4119601328903654,3.2977012546057467,3.090604111342898,0 2 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,9333681981848353177,11,1,1,8354,0.4950166112956811,3.855800082902146,4.846261420665957,0 0 0 0 0 0 -1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,10546099103484696246,14,1,1,8354,0.521594684385382,4.3650301511849765,5.242700167932456,0 0 0 0 0 -1 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,3745538766256814985,10,1,1,8354,0.4584717607973422,3.4579464561369053,4.13024449958259,0 -1 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,9050728763716188748,10,1,1,8354,0.43521594684385384,2.770002241816744,3.4506352185543085,-1 0 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,1781669719148222935,2,1,1,8354,0.08637873754152824,0.14065509611380922,0.18203820027543247,0 0 0 0 0 0 6,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,4242703683425270923,2,1,1,8354,0.09302325581395349,0.175648611903637,0.22249113366997303,0 0 0 0 0 6 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,12038957063837000556,2,1,1,8354,0.08637873754152824,0.1759375492584027,0.21844584033051895,0 0 0 0 6 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,399328360056517908,2,1,1,8354,0.11960132890365449,0.2394855748102008,0.295306413780146,0 0 0 6 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,17272697810308759568,9,3,1,8354,0.5581395348837209,7.883730193096629,7.386705637843105,0 0 0 1 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,7558105571455758811,8,2,1,8354,0.4850498338870432,6.208858144196727,4.635906167014347,0 0 1 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,17871468558726863493,8,3,1,8354,0.49169435215946844,6.383589877470846,5.02829962094139,0 1 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,910468409114650560,8,3,1,8354,0.4883720930232558,3.8175557248605525,4.482185020115092,1 0 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,2630682921647085982,13,12,1,8354,0.3953488372093023,2.157603538582205,2.7103465374342166,0 0 0 0 0 0 0,0 0 0 0 0 0 2,0
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,4260993258630826241,9,1,1,8354,0.4983388704318937,3.979454732696764,4.773446140555785,0 0 0 0 -1 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,1141385019992909904,10,3,1,8354,0.5282392026578073,6.0024166386696916,7.358388584466925,0 0 0 -1 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,13841404174617843719,8,1,1,8354,0.4418604651162791,3.2038006999860693,3.8834816058758928,0 0 -1 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,13065781001223065661,7,4,1,8354,0.4883720930232558,4.926220874241974,4.150470966279861,0 0 0 0 0 0 1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,3968772331688480021,7,2,1,8354,0.5149501661129569,6.255119537382341,4.9918919808863045,0 0 0 0 0 1 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,12136645170524575645,7,2,1,8354,0.4983388704318937,5.664923962894315,4.753219673858514,0 0 0 0 1 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,3662360072331964329,1,1,1,8354,0.14950166112956811,0.3232812110546571,0.4126199206243136,0 0 0 0 0 0 7,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,3853789598840055323,1,1,1,8354,0.15946843853820597,0.34179317846512525,0.42475580064267576,0 0 0 0 0 7 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,12007584009221941140,1,1,1,8354,0.15282392026578073,0.3356345723328996,0.4045293339454055,0 0 0 0 7 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,10882297707066375667,1,1,1,8354,0.1893687707641196,0.46063859955821446,0.5663410675235676,0 0 0 7 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,3199035216507635917,2,6,1,8354,0.132890365448505,0.900885194750956,1.1165009616893191,0 -1 0 1 0 -1 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,4782972742586727461,1,5,1,8354,0.07973421926910298,0.5687576090833792,0.7038810410650056,-1 0 1 0 -1 0 1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,6026279702752042838,1,4,1,8354,0.12956810631229235,0.9687274039888432,1.2054974151573083,0 1 0 -1 0 1 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,10105603707808299964,1,7,1,8354,0.09302325581395349,0.561627363448332,0.6998357477255516,1 0 -1 0 1 0 -1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,15598532769223452241,4,1,1,8354,0.20930232558139536,1.0835018478751797,0.885919241340438,0 0 0 0 0 0 3,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,1082045612886752309,4,2,1,8354,0.36212624584717606,1.4539481800187828,1.7920649493781464,0 0 0 0 0 0 5,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,16762446751818653069,4,2,1,8354,0.3588039867109635,1.5957894024079382,1.7273402559468816,0 0 0 0 0 5 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,611779362569012107,4,2,1,8354,0.33554817275747506,1.5054359359779488,1.6302532157999843,0 0 0 0 5 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,8801578294649929429,4,5,1,8354,0.39867109634551495,2.02636961264228,2.297726616809903,0 0 0 5 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,4068124447445488065,4,1,1,8354,0.33554817275747506,1.4184274750928203,1.5978908690843516,0 0 5 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,9554831795633673372,4,2,1,8354,0.33222591362126247,1.3746340062130138,1.5736191090476273,0 5 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,13020225774748621817,4,3,1,8354,0.38205980066445183,1.468226663594902,1.8042008293965086,5 0 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,6555203061558586692,3,2,1,8354,0.3122923588039867,1.186714825331331,1.4563056022034597,0 0 0 0 0 0 -3,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,6787782814435139067,3,2,1,8354,0.2956810631229236,1.4698110899648102,1.553392642350357,0 0 0 0 0 -3 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,6936220342145915986,3,1,1,8354,0.27906976744186046,1.2373891993321275,1.310675041983114,0 0 0 0 -3 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,14911049944244510654,3,5,1,8354,0.33554817275747506,1.98503905891408,2.3058172034888114,0 0 0 -3 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,828940108759010231,3,2,1,8354,0.2558139534883721,0.9612389017679256,1.015368628202968,0 0 -3 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,13646608702198817197,3,2,1,8354,0.24916943521594684,0.9062077547339704,0.9627798147900651,0 -3 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,17925413280476743312,2,2,1,8354,0.4019933554817276,2.361083792679553,2.9773358978381843,12 0 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,1961121527290964284,1,2,1,8354,0.2026578073089701,1.032358867974703,0.5380240141473893,2 2 1 2 1 2 2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,14581121746789897757,1,1,1,8354,0.2059800664451827,0.47622571605085556,0.5582504808446596,0 0 0 0 0 0 5,0 0 0 0 0 0 1,0
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,2971087177904393756,1,1,1,8354,0.0033222591362126247,0.011136095591649058,0.008090586678908109,1 2 1 2 2 2 2,-2 0 0 0 0 0 0,0
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,12555508749129863252,2,1,1,8354,0.12292358803986711,0.30335952387057014,0.3802575739086812,-2 -2 -1 -2 -2 4 3,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,14971639722545730323,2,1,1,8354,0.029900332225913623,0.043174226601881346,0.05258881341290271,3 -1 -2 -2 -2 -1 -2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,11185099478490614731,129,31,1,8461,0.7665505226480837,358.1253289619849,361.2413035652211,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,11130442072034015534,2,3,1,8461,0.47038327526132406,3.9239780820091,3.687427084869859,0 0 0 0 0 2 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,18389617087881204502,2,1,1,8461,0.21254355400696864,6.438065616031623,1.4356964626298032,0 -2 0 -1 0 -2 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,17642563101928328498,2,9,1,8461,0.07317073170731707,0.2953826192676447,0.18328039948465571,3 -1 -2 -2 -1 -2 -1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,15599349567898961749,2,9,1,8461,0.11498257839721254,1.0747810964015518,0.29237587536837933,-1 -2 -2 -1 -2 -1 -3,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,14901062546128711614,2,19,1,8461,0.13937282229965156,1.1953325906823287,0.41456280835814985,-2 -2 -1 -2 -1 -3 -1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,12863154568693281166,4,19,1,8461,0.17073170731707318,1.430421543709512,0.554205017489316,-2 -1 -2 -1 -3 -1 -2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,4073167892415760602,2,20,1,8461,0.14982578397212543,1.1791937399724206,0.4756562748530351,-1 -2 -1 -3 -1 -2 -2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,3095522951971963757,2,14,1,8461,0.156794425087108,1.2562670592805112,0.558568836524665,-2 -1 -3 -1 -2 -2 -1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,15413499312176555783,2,1,1,8461,0.27526132404181186,2.573134175037951,1.1258653111200279,-2 -2 -1 3 -2 -1 -2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,10680526987173331367,2,1,1,8461,0.003484320557491289,0.1636211552605011,0.008727638070697891,3 -2 -1 -2 -1 -3 -1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,8363835840572266054,5,1,1,8461,0.49477351916376305,5.308924392522133,4.280906473677316,0 0 0 0 0 0 -2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,17088342778623933744,3,2,1,8461,0.5296167247386759,5.670630694174041,4.774018024671746,0 0 0 0 0 -2 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,9125101788233606367,1,1,1,8461,9.644842268250666e-10,9.807615907473757e-07,0.004363819035348946,-2 2 1 1 -2 2 1,0 0 2 -2 0 0 2,0
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,9127752725036164905,2,4,1,8461,0.05574912891986063,0.11318260560912938,0.13091457106046836,2 1 4 -2 -2 -1 -2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,4372973975099255643,90,8,1,8461,0.2926829268292683,23.30835412072384,29.17649407034305,-12 12 -12 12 -12 12 -12,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,2325445932050422067,91,7,1,8461,0.3170731707317073,21.184881941108873,26.728391591512292,12 -12 12 -12 12 -12 12,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,13065781001223065661,2,3,1,8461,0.49477351916376305,5.273658145580139,4.424912501843831,0 0 0 0 0 0 1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,3291422765762953031,2,2,1,8461,0.08013937282229965,0.5620398722372025,0.2836482372976815,0 0 0 0 0 1 -1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,18104957683447062627,6,2,1,8461,0.2926829268292683,1.3906698976826486,1.7367999760688804,0 0 0 3 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,1081586595632079195,4,2,1,8461,0.24390243902439024,0.7751221752261238,0.960040187776768,0 0 3 0 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,1378205947967098981,4,2,1,8461,0.23344947735191637,0.8399334457610156,1.0211336542716534,0 3 0 0 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,15598532769223452241,2,1,1,8461,0.20209059233449478,1.1199322842663353,0.9033105403172318,0 0 0 0 0 0 3,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,14138638990137700506,2,2,1,8461,0.24390243902439024,0.8766212646529152,1.042952749448398,0 0 0 0 0 3 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,498167810775000135,2,2,1,8461,0.23693379790940766,0.813169848401541,1.0036783781302574,0 0 0 0 3 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,16762446751818653069,2,1,1,8461,0.3693379790940767,2.3437905655665263,1.8153487187051613,0 0 0 0 0 5 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,611779362569012107,3,1,1,8461,0.34494773519163763,2.252430928562302,1.7237085189628336,0 0 0 0 5 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,8801578294649929429,4,1,1,8461,0.397212543554007,4.0899682754724305,2.4219195646186646,0 0 0 5 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,4068124447445488065,3,1,1,8461,0.34494773519163763,2.0103431520202935,1.6931617857153909,0 0 5 0 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,9554831795633673372,3,1,1,8461,0.33797909407665505,2.2640615773714,1.6713426905386464,0 5 0 0 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,16647158588708528080,2,1,1,8461,0.519163763066202,5.07760230968276,4.376910492454993,0 0 0 0 -2 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,10457360941286025917,1,1,1,8461,0.5470383275261324,7.481812247751407,6.777010961896913,0 0 0 -2 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,9237600869306216538,3,3,1,8461,0.5121951219512195,6.596029169733817,5.6511456507768845,0 0 0 2 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,17272697810308759568,2,4,1,8461,0.5644599303135889,7.46080532995052,7.841782806522056,0 0 0 1 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,8430865466140809056,1,1,1,8461,0.24738675958188153,0.78788820386447,0.9949507400595596,0 0 0 0 0 -5 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,210814488821974768,1,1,1,8461,0.2264808362369338,0.6942806774345891,0.8596723499637422,0 0 0 0 -5 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,9126116104904292170,3,1,1,8461,0.2613240418118467,1.043021581865012,1.3047818915693346,0 0 0 -5 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,14911049944244510654,1,1,1,8461,0.34146341463414637,3.9311529879032316,2.474285393042852,0 0 0 -3 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,10546099103484696246,2,1,1,8461,0.5331010452961672,4.650355217545579,5.515867260681068,0 0 0 0 0 -1 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,4260993258630826241,2,1,1,8461,0.5087108013937283,4.4225433503681355,5.044574804863381,0 0 0 0 -1 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,1141385019992909904,1,1,1,8461,0.5331010452961672,7.294036980279449,7.811236073274613,0 0 0 -1 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,13841404174617843719,1,1,1,8461,0.44947735191637633,3.632557351224051,4.132536626475451,0 0 -1 0 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,3745538766256814985,1,1,1,8461,0.46689895470383275,4.04788060221795,4.403093406667086,0 -1 0 0 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,1776099169143211250,1,1,1,8461,0.006968641114982578,0.006092636629259354,0.013091457106046837,5 0 0 0 0 0 -5,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,11629645975092450283,20,1,1,8461,0.09059233449477352,0.22538047228904784,0.2836482372976815,2 -2 -2 -1 1 2 2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,12133793991146326180,11,4,1,8461,0.24041811846689895,1.9770789106260596,1.5578833956195737,-1 1 2 -2 -1 1 2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,8303241195277097304,10,12,1,8461,0.13240418118466898,0.3142773223843569,0.36656079896931143,1 2 -2 -1 1 2 2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,17667999086679755809,10,12,1,8461,0.11846689895470383,0.3793907457938512,0.4582009987116393,2 -2 -1 1 2 2 1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,3917756118727609051,4,1,1,8461,0.041811846689895474,0.3174593612938457,0.19200803755535362,0 1 -1 1 -1 1 -1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,625573486217328618,15,6,1,8461,0.041811846689895474,0.1118663352692253,0.1047316568483747,1 2 -2 -1 1 2 1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,14331870404421360012,15,6,1,8461,0.041811846689895474,0.09206318250545222,0.10036783781302575,2 -2 -1 1 2 1 2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,16770575908656918336,15,6,1,8461,0.0627177700348432,0.12536320449119928,0.15709748527256207,-2 -1 1 2 1 2 -2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,16282620910039379307,15,6,1,8461,0.08013937282229965,0.1983833485627465,0.2487376850148899,-1 1 2 1 2 -2 -1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,17393558348682315572,13,7,1,8461,0.020905923344947737,0.07279746924367175,0.06545728553023418,1 2 1 2 -2 -1 1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,10890104756148967441,6,6,1,8461,0.010452961672473868,0.013937445595747998,0.017455276141395783,4 1 2 -2 -1 1 2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,12047171225645131023,4,2,1,8461,0.6236933797909407,3.9955842927817673,5.053302442934079,-1 -2 -2 -1 -2 -2 -2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,11795067275911018803,6,2,1,8461,0.6933797909407665,4.388162613215515,5.4853205274336245,-2 -2 -1 -2 -2 -2 -1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,6763743115521841650,8,1,1,8461,0.059233449477351915,0.3876202499820979,0.30983115150977514,-2 -1 -2 5 -2 -1 -2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,18071319995956544703,3,1,1,8461,0.017421602787456445,0.08480163161140865,0.11345929491907258,0 4 -4 0 5 -5 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,11089555382084080366,2,3,1,8461,0.37282229965156793,14.92810363700562,9.552399868378842,-1 1 -1 1 -1 1 -1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,2900228450425205540,1,4,1,8461,0.397212543554007,15.692015068715497,9.5218531351314,1 -1 1 -1 1 -1 1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,5114008679704466123,2,1,1,8461,1.4816496048658103e-06,2.068660333221578e-06,0.004363819035348946,0 0 1 -5 0 0 0,0 0 2 -2 0 0 2,0
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,739294117062429732,1,1,1,8461,0.003484320557491289,0.007169649730792503,0.013091457106046837,0 -1 1 2 -2 -1 1,-2 0 0 0 0 0 0,0
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,4472855244347464053,1,1,1,8461,0.0011230856940724657,0.0022741094233434457,0.004363819035348946,-2 0 0 0 0 0 0,0 0 0 2 -2 0 0,0
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,17023554669062520923,1,1,1,8461,0.17770034843205576,0.5246889925602283,0.637117579160946,0 0 4 0 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,4518025025873027112,1,1,1,8461,0.17770034843205576,0.5853603235130987,0.7113025027618781,0 4 0 0 0 0 0,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,13352487303376917718,1,1,1,8461,0.0975609756097561,0.3323111942101928,0.2967396944037283,1 0 0 0 0 0 0,-2 0 0 0 0 0 0,0
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,7372329311636653700,1,1,1,8461,0.47038327526132406,3.6698800338719146,3.9536200460261446,0 0 0 0 0 0 0,0 0 0 0 0 0 1,0
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,16898579524005420827,7,27,1,8461,0.32752613240418116,1.0625849579551887,1.1738673205088663,-2 -1 1 2 -2 -1 -2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,13831747800214706784,9,20,1,8461,0.11498257839721254,0.9649178553452886,0.25310150405023885,-1 1 2 -2 -1 -2 -1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,338492175657507967,9,21,1,8461,0.156794425087108,0.9407936944537424,0.401471351252103,1 2 -2 -1 -2 -1 1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,11809939375355998636,8,22,1,8461,0.14634146341463414,0.301056424490322,0.36656079896931143,2 -2 -1 -2 -1 1 2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,15644909263887403394,8,1,1,8461,0.2229965156794425,0.5083425769111221,0.6283899410902483,-2 -1 -2 -1 1 2 1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,9588130304029996307,8,1,1,8461,0.17073170731707318,0.37213890228580204,0.4582009987116393,-1 -2 -1 1 2 1 2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,5938230372011870089,7,1,1,8461,0.13240418118466898,0.29646119096736256,0.34037788475721775,-2 -1 1 2 1 2 2,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,3360626415820149982,2,2,1,8461,0.1254355400696864,1.5771370980663955,0.3491055228279156,2 2 2 2 1 2 1,0 0 0 0 0 0 0,1
N10,0,osq-5108909,dcml-mendelssohn_quartets-op-12,17459408586816276130,2,12,1,8461,0.11149825783972125,0.40394220173422574,0.3054673324744262,2 1 2 -2 -1 1 2,0 0 0 0 0 0 0,1
