query,work,composer,n_B,obs_occ,obs_works,pred_occ_lap,pred_occ_kn,pred_occ_hier,pred_works_lap,pred_works_kn,pred_works_hier,pred_works_df
13,musedata_mozart-bhl-conc-k466,mozart_wa,231,0,0,1.0755791371670043,2.7885748435779672e-05,4.9455368231820775e-05,1.0674064883778756,2.788574359313678e-05,4.945521904065053e-05,2.8192246750027983e-05
14,musedata_beethoven-bhl-orch-sym7,beethoven_l,246,0,0,0.9767441434944739,0.00039159735605378654,0.0005549267880494429,0.9730988331175744,0.00039159668620325494,0.000554909668652015,0.00040498763856397914
15,dcml_mozart_sonatas-K281,mozart_wa,231,5,2,3.855386188991998,4.141985696214147,4.783086897623342,3.7904361248031937,4.069199118053093,4.533736725689544,2.3684131702853946
16,kern-beethoven-piano-sonatas-sonata27,beethoven_l,246,1327,77,888.73992148272,1341.218601665532,1365.4309533394191,201.89634380607046,216.48526733561886,213.449830780068,76.91995441207888
17,musedata_mozart-bhl-qrtets-k370,mozart_wa,231,0,0,1.0755791371670043,0.04063957907518541,0.04408202181268473,1.0674064883778756,0.040624864185968,0.0440721921667937,0.03195625496197056
18,musedata_mozart-bhl-qrtets-k285,mozart_wa,231,0,0,1.0755791371670043,1.4293144999702e-05,2.1728835460795017e-05,1.0674064883778756,1.4293143954846599e-05,2.1728831669176607e-05,1.7123063345999594e-05
19,kern-humdrum-haydn-quartets-op71n3,haydn_fj,216,0,0,1.0768521539959388,5.326743060869951e-09,8.820393644309657e-09,1.0694009250832588,5.326743046651927e-09,8.820393637698487e-09,5.712966405574671e-09
20,kern-humdrum-haydn-symphonies-sym100,haydn_fj,216,19,13,13.00676732619287,17.41506298376181,18.248287860019648,12.175282375391708,15.976793646413453,16.559322429078517,11.917898932455996
21,kern-humdrum-haydn-quartets-op77n2,haydn_fj,216,0,0,1.0768521539959388,1.3405097745654506e-05,2.147138987676789e-05,1.0694009250832588,1.3405096790042315e-05,2.147138733343823e-05,1.7357582854951372e-05
22,musedata_mozart-bhl-conc-k622,mozart_wa,231,0,0,1.0755791371670043,0.023550230099916927,0.034637301882249866,1.0674064883778756,0.02354705677266089,0.03462769075604122,0.040337162490220894
23,musedata_beethoven-bhl-conc-violin,beethoven_l,246,48833,179,30208.937728635377,44498.51252262182,46671.27404359565,245.55985934389997,245.83177566636985,245.55739916598156,172.47255172584724
24,musedata_mozart-bhl-qrtets-k172,mozart_wa,231,0,0,1.0755791371670043,0.0003017765936275738,0.00022551259997100761,1.0674064883778756,0.00030177552509713657,0.0002255122281221711,0.0001782856458013654
25,dcml-kozeluh_sonatas-op-17-no-1,kozeluch_l,297,0,0,0.9526196175171355,1.1127626632042978e-05,1.3431221648608165e-05,0.9485794353445447,1.112762612032192e-05,1.343122101649108e-05,1.2876703347533276e-05
26,musedata_beethoven-bhl-orch-sym8,beethoven_l,246,64,19,41.89847237765104,62.46505356725671,64.1706180650338,36.27158798612221,50.70444953365619,51.31146117388804,17.597084252659986
27,osq-5108729,gossec_fj,304,0,0,0.9453578513843517,0.09267060372136,0.12849238300499027,0.9414608738630482,0.09262701000442586,0.1284227410823956,0.07872788982167657
28,musedata_mozart-bhl-conc-k450,mozart_wa,231,0,0,1.0755791371670043,2.6386726079430176e-05,4.411878726459185e-05,1.0674064883778756,2.638672281429777e-05,4.4118775469614846e-05,2.8881399555557053e-05
29,musedata_beethoven-bhl-orch-sym6,beethoven_l,246,58,19,35.13562979446061,50.51307383273636,53.630640368486205,30.78629885996535,41.98097240765145,44.2843931114265,18.535158481097895
30,musedata_mozart-nma-sym-k43,mozart_wa,231,635,91,414.0591711593524,626.8232884395702,643.0967719067436,145.49604595995376,167.5070935766893,167.78896249362447,85.38832593737656
31,dcml-beethoven_piano_sonatas-op-53,beethoven_l,246,4,4,3.1080875610388246,4.438170436936902,4.714710709179102,3.065949910427557,4.347995083321308,4.626851941919977,4.057284169461935
32,musedata_beethoven-bhl-orch-sym9,beethoven_l,246,2,1,2.2663680711391176,1.4738495741035378,1.4489781907317398,2.2423339331661905,1.460618674248665,1.441002349915256,0.7936857886385501
33,musedata_mozart-bhl-conc-k450,mozart_wa,231,0,0,1.0755791371670043,0.2731063013078502,0.2803353114607598,1.0674064883778756,0.2726319697528602,0.27970775912641077,0.27448744720608853
34,dcml-kozeluh_sonatas-op-10-no-1,kozeluch_l,297,2,2,2.487420583270388,2.7884201765668544,2.722445357689585,2.454158056806758,2.7399344388377873,2.694004170451102,1.7208793643827374
35,musedata_beethoven-bhl-orch-sym1,beethoven_l,246,198,72,136.89677749456135,206.94556198227576,207.02866958296974,90.48641057629133,116.40180941996888,116.80377885531912,68.50712127260434
36,musedata_mozart-bhl-qrtets-k370,mozart_wa,231,0,0,1.0755791371670043,1.1078066941297616e-05,6.510869860834142e-06,1.0674064883778756,1.1078066140979281e-05,6.510869589138046e-06,9.765589407781551e-06
37,kern-humdrum-haydn-quartets-op55n2,haydn_fj,216,34,15,22.1377941097825,34.74831394983107,36.444795943288746,19.939193483698983,29.635011279697554,30.381222529062786,14.101901292815956
38,dcml-beethoven_piano_sonatas-op-10-1,beethoven_l,246,1,1,1.9447614109378595,0.20750405081340986,0.2219390097048591,1.9302543117240312,0.2073405245173412,0.22093152518360415,1.335278816638131
39,osq-5108909,schubert_f,288,1,1,1.5262529454686256,0.2448028755707351,0.29826775489660134,1.5180060017958343,0.2445589768008889,0.29771081640004593,1.037163897240596
40,dcml-beethoven_piano_sonatas-op-27-1,beethoven_l,246,414,106,285.4495260887426,432.2154566018666,431.08564873647487,138.22874352227657,165.19358655033005,165.16036200559498,104.63359742837412
41,dcml-cpe_bach_keyboard-wq117n13,bach_cpe,271,0,0,0.9594203716396555,2.0782141237798285e-06,1.7810873497211488e-06,0.9552810958437375,2.0782140943698124e-06,1.7810873316204123e-06,1.9176582316221348e-06
